portfolio,window_start,window_end,window_length,model_type,factor_model,AE,u_hat,convergence_status,message,log_likelihood,AIC,BIC,sigma_v,sigma_u,lambda,rank,quintile
ME2 BM2,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921034803897,0.0007081474833508003,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,361.0378350636063,-710.0756701272126,-693.3507196705203,0.011931298949069222,0.0008875315285221049,0.07438683183706016,22,1
ME2 BM2,1972-07-31 23:59:59.999999,1982-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921050765825,0.0007081458869186014,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,361.2301133110086,-710.4602266220172,-693.735276165325,0.011920110451365895,0.0008875300037985576,0.07445652516557494,22,1
ME2 BM2,1973-07-31 23:59:59.999999,1983-06-30 23:59:59.999999,120,half_normal,ff3,0.9992920769722685,0.0007081739995741884,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,358.6696180485517,-705.3392360971034,-688.6142856404111,0.012169573546895723,0.0008875646703542748,0.07293309555458329,23,1
ME2 BM2,1974-07-31 23:59:59.999999,1984-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921444467522,0.0007081065058305069,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,364.4775834505005,-716.955166901001,-700.2302164443088,0.011593441154892789,0.0008874797438034907,0.07655015727827687,23,1
ME2 BM2,1975-07-31 23:59:59.999999,1985-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922493339192,0.0007080015867633003,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,372.4172060514637,-732.8344121029274,-716.1094616462352,0.010849465301480619,0.0008873492596184163,0.08178737246132493,23,1
ME2 BM2,1976-07-31 23:59:59.999999,1986-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922626611804,0.000707988254877629,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,373.2710211478278,-734.5420422956556,-717.8170918389634,0.010772452810071071,0.0008873318970520316,0.08237046034886993,23,1
ME2 BM2,1977-07-31 23:59:59.999999,1987-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922952976547,0.0007079556109935283,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375.6739224493058,-739.3478448986116,-722.6228944419194,0.010558350803489942,0.0008872901188427297,0.08403680985381222,23,1
ME2 BM2,1978-07-31 23:59:59.999999,1988-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921211611969,0.0007081297865985842,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,361.54695855121275,-711.0939171024255,-694.3689666457333,0.011880711321748906,0.0008875115817456296,0.07470188928174236,23,1
ME2 BM2,1979-07-31 23:59:59.999999,1989-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921277982956,0.0007081231427208711,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360.7747673096104,-709.5495346192208,-692.8245841625286,0.011957712928826006,0.0008875042001320963,0.07422022968895862,23,1
ME2 BM2,1980-07-31 23:59:59.999999,1990-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921833412814,0.0007080675773863392,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,364.1853869685634,-716.3707739371268,-699.6458234804346,0.01162187756299636,0.0008874345684970803,0.07635896727415543,23,1
ME2 BM2,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921770200182,0.0007080738902846621,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,362.0018502403634,-712.0037004807268,-695.2787500240346,0.011835963016916482,0.0008874436659788695,0.07497857713060574,23,1
ME2 BM2,1982-07-31 23:59:59.999999,1992-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921759170721,0.0007080749879385044,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360.5455603487571,-709.0911206975142,-692.3661702408219,0.011980590936870901,0.0008874444164510998,0.07407350948941448,23,1
ME2 BM2,1983-07-31 23:59:59.999999,1993-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922645064811,0.0007079863680034283,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,366.7679822769364,-721.5359645538728,-704.8110140971805,0.01137390768515046,0.0008873327852530057,0.0780147694016797,23,1
ME2 BM2,1984-07-31 23:59:59.999999,1994-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922737068558,0.000707977162199171,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,366.9285214551064,-721.8570429102128,-705.1320924535206,0.011362167368905156,0.0008873209810679904,0.0780943417095159,23,1
ME2 BM2,1985-07-31 23:59:59.999999,1995-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922881235042,0.0007079627350916958,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,366.9583340472118,-721.9166680944236,-705.1917176377314,0.011355854742985729,0.0008873030447444766,0.07813617423140648,23,1
ME2 BM2,1986-07-31 23:59:59.999999,1996-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922227997931,0.0007080280795557556,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,361.383267160185,-710.76653432037,-694.0415838636778,0.01189697402667332,0.0008873832212100243,0.07458898533530363,23,1
ME2 BM2,1987-07-31 23:59:59.999999,1997-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922075737918,0.0007080433060837459,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,359.3392784925273,-706.6785569850546,-689.9536065283623,0.012102001284621796,0.0008874024335687594,0.07332691616025488,23,1
ME2 BM2,1988-07-31 23:59:59.999999,1998-06-30 23:59:59.999999,120,half_normal,ff3,0.9992923518435759,0.0007078990081026031,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,372.3612623169347,-732.7225246338694,-715.9975741771772,0.01085453650902394,0.0008872176293089379,0.08173703488595277,23,1
ME2 BM2,1989-07-31 23:59:59.999999,1999-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922446942669,0.0007080061966492051,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,365.66646358130674,-719.3329271626135,-702.6079767059213,0.011478850027419427,0.0008873518139801388,0.0773031977820539,23,1
ME2 BM2,1990-07-31 23:59:59.999999,2000-06-30 23:59:59.999999,120,half_normal,ff3,0.9992920923408751,0.0007081585902306019,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,352.2369548283424,-692.4739096566848,-675.7489591999926,0.012838046707961414,0.0008875469652630935,0.06913411249023485,23,1
ME2 BM2,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9992918425919581,0.0007084084172620071,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.1293810463811,-632.2587620927623,-615.53381163607,0.01650870379742351,0.0008878605270845715,0.05378135909271924,23,1
ME2 BM2,1992-07-31 23:59:59.999999,2002-06-30 23:59:59.999999,120,half_normal,ff3,0.999291860775648,0.0007083902211928784,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.3473184567167,-632.6946369134334,-615.9696864567412,0.016478680211452015,0.0008878377034229741,0.05387796182888256,23,1
ME2 BM2,1993-07-31 23:59:59.999999,2003-06-30 23:59:59.999999,120,half_normal,ff3,0.9992918818859379,0.0007083690965482536,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.58269658004804,-633.1653931600961,-616.4404427034038,0.01644638002372676,0.0008878112178172214,0.05398216607766569,23,1
ME2 BM2,1994-07-31 23:59:59.999999,2004-06-30 23:59:59.999999,120,half_normal,ff3,0.9992918897521977,0.0007083612228488414,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,321.9429655043406,-631.8859310086812,-615.1609805519889,0.01653496927101095,0.0008878015380207264,0.053692360927287415,23,1
ME2 BM2,1995-07-31 23:59:59.999999,2005-06-30 23:59:59.999999,120,half_normal,ff3,0.9992918930620234,0.0007083579087125783,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,321.05447967589225,-630.1089593517845,-613.3840088950923,0.016656960643731754,0.000887797184831065,0.05329887029331221,23,1
ME2 BM2,1996-07-31 23:59:59.999999,2006-06-30 23:59:59.999999,120,half_normal,ff3,0.999291922658168,0.0007083283008887727,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,324.81875315270577,-637.6375063054115,-620.9125558487193,0.016142673879623606,0.0008877602463919115,0.054994621895478144,23,1
ME2 BM2,1997-07-31 23:59:59.999999,2007-06-30 23:59:59.999999,120,half_normal,ff3,0.9992919545080298,0.0007082964389110021,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,328.57193602418954,-645.1438720483791,-628.4189215916869,0.015644994611420413,0.0008877210664107697,0.05674153864922126,23,1
ME2 BM2,1998-07-31 23:59:59.999999,2008-06-30 23:59:59.999999,120,half_normal,ff3,0.9992919575003363,0.0007082934432606436,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,327.94680463647967,-643.8936092729593,-627.1686588162671,0.015728013115965323,0.0008877160211352947,0.05644171419428589,23,1
ME2 BM2,1999-07-31 23:59:59.999999,2009-06-30 23:59:59.999999,120,half_normal,ff3,0.9992919258559188,0.0007083250962460482,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.4885333953347,-632.9770667906694,-616.2521163339771,0.01645924847518502,0.0008877550747302788,0.05393654978042972,23,1
ME2 BM2,2000-07-31 23:59:59.999999,2010-06-30 23:59:59.999999,120,half_normal,ff3,0.9992919243331452,0.0007083266186916658,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,321.61573642741644,-631.2314728548329,-614.5065223981406,0.016580051752275952,0.0008877571457905217,0.05354368967326407,23,1
ME2 BM2,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921696896059,0.0007080812061465545,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,355.7858431109409,-699.5716862218818,-682.8467357651896,0.012466079388829628,0.0008874464227392197,0.07118889548661354,23,1
ME2 BM2,2002-07-31 23:59:59.999999,2012-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921903461933,0.0007080605485049135,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,358.5440423586065,-705.088084717213,-688.3631342605207,0.012181854716959113,0.0008874204805381266,0.07284773141340241,23,1
ME2 BM2,2003-07-31 23:59:59.999999,2013-06-30 23:59:59.999999,120,half_normal,ff3,0.9992923306586631,0.000707920199637335,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,371.0511025452564,-730.1022050905128,-713.3772546338206,0.010974030356797643,0.0008872446485503701,0.08084948006370186,23,1
ME2 BM2,2004-07-31 23:59:59.999999,2014-06-30 23:59:59.999999,120,half_normal,ff3,0.9992923196376006,0.0007079312344773306,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,371.6805903373969,-731.3611806747938,-714.6362302181016,0.010916408018085608,0.0008872569949537057,0.08127737562426715,23,1
ME2 BM2,2005-07-31 23:59:59.999999,2015-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922743771339,0.0007079765083384618,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,368.8448461994906,-725.6896923989812,-708.9647419422889,0.011178129898696324,0.0008873156616704046,0.07937961624277509,23,1
ME2 BM2,2006-07-31 23:59:59.999999,2016-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922420499014,0.0007080088467936056,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,366.7978033290108,-721.5956066580216,-704.8706562013293,0.011371078023431956,0.0008873566958501428,0.07803628591955837,23,1
ME2 BM2,2007-07-31 23:59:59.999999,2017-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922220008147,0.0007080289037909319,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,365.55509690232657,-719.1101938046531,-702.3852433479609,0.011489553558604182,0.0008873816809891843,0.07723378253671578,23,1
ME2 BM2,2008-07-31 23:59:59.999999,2018-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921919738502,0.000708058937903225,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,363.0968393033811,-714.1936786067622,-697.46872815007,0.011727868261313041,0.0008874205081801321,0.0756676736476896,23,1
ME2 BM2,2009-07-31 23:59:59.999999,2019-06-30 23:59:59.999999,120,half_normal,ff3,0.9992923691546595,0.0007078816920644568,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375.3839749755814,-738.7679499511628,-722.0429994944706,0.010584284783702672,0.0008872024994310637,0.0838226217039387,23,1
ME2 BM2,2010-07-31 23:59:59.999999,2020-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922340803643,0.0007080168128646677,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,365.8035806998386,-719.6071613996772,-702.882210942985,0.011465540106775508,0.0008873696252184547,0.07739448965810758,23,1
ME2 BM2,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.9992922012325802,0.0007080496687895253,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,362.84460834850825,-713.6892166970165,-696.9642662403243,0.01175258232523831,0.0008874104343151068,0.07550769777714471,23,1
ME2 BM2,2012-07-31 23:59:59.999999,2022-06-30 23:59:59.999999,120,half_normal,ff3,0.9992921584522327,0.0007080924577206601,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,358.3725932560809,-704.7451865121618,-688.0202360554696,0.012199869675486643,0.0008874644419466376,0.07274376411822099,23,1
ME2 BM2,2013-07-31 23:59:59.999999,2023-06-30 23:59:59.999999,120,half_normal,ff3,0.9992920358711336,0.000708215075619581,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,346.1537812987094,-680.3075625974188,-663.5826121407266,0.013509895034530312,0.0008876176880848394,0.06570130158792152,23,1
ME2 BM2,2014-07-31 23:59:59.999999,2024-06-30 23:59:59.999999,120,half_normal,ff3,0.999292012870937,0.0007082380820274877,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,343.14078506849944,-674.2815701369989,-657.5566196803067,0.013853921971437368,0.0008876459556275198,0.06407181716899947,23,1
ME2 BM2,2015-07-31 23:59:59.999999,2025-06-30 23:59:59.999999,120,half_normal,ff3,0.9992919765745039,0.0007082743909911706,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,338.9240250066374,-665.8480500132748,-649.1230995565826,0.014350100919535765,0.0008876905197285986,0.06185953149082912,23,1
ME2 BM3,1926-07-31 23:59:59.999999,1936-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131500738696,0.00028689107633791055,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,231.98019625113358,-451.96039250226715,-435.23544204557487,0.035009574894010034,0.0003595647108106804,0.010270467776293968,9,3
ME2 BM3,1927-07-31 23:59:59.999999,1937-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131499191042,0.00028689123113803894,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,231.30983976457674,-450.6196795291535,-433.8947290724612,0.03520072702134785,0.00035956484375636696,0.010214699359428148,11,3
ME2 BM3,1928-07-31 23:59:59.999999,1938-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131501217991,0.00028689102839736053,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,232.18557707721052,-452.37115415442105,-435.64620369772877,0.03494811785705193,0.00035956459032505163,0.010288525173108791,11,3
ME2 BM3,1929-07-31 23:59:59.999999,1939-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131501516051,0.00028689099859117127,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,232.77221297207177,-453.54442594414354,-436.81947548745126,0.03477965586011757,0.00035956452929804126,0.010338357882096244,11,3
ME2 BM3,1930-07-31 23:59:59.999999,1940-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131502072291,0.0002868909429627161,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,233.5912618569257,-455.1825237138514,-438.45757325715914,0.03454143094824846,0.00035956447343532283,0.010409657723041026,11,3
ME2 BM3,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.999713151621871,0.00028688952812925205,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,246.3284347862579,-480.6568695725158,-463.9319191158235,0.031064189886468224,0.00035956271604819145,0.01157482996860058,12,3
ME2 BM3,1932-07-31 23:59:59.999999,1942-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131520184458,0.00028688913149563987,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,249.22378498068946,-486.4475699613789,-469.72261950468663,0.030323606993097347,0.00035956221590910685,0.011857501516589207,12,3
ME2 BM3,1933-07-31 23:59:59.999999,1943-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131551697627,0.00028688597990203155,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,274.50419871114354,-537.0083974222871,-520.2834469655949,0.024563033746890138,0.0003595582739857083,0.014638186703270358,13,3
ME2 BM3,1934-07-31 23:59:59.999999,1944-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131561601507,0.0002868849893510809,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,278.43208311224635,-544.8641662244927,-528.1392157678005,0.023772019119615153,0.0003595570369487113,0.01512522075384113,13,3
ME2 BM3,1935-07-31 23:59:59.999999,1945-06-30 23:59:59.999999,120,half_normal,ff3,0.999713157733037,0.00028688341623403165,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,285.0289405050553,-558.0578810101106,-541.3329305534184,0.022500328672637446,0.00035955507485517063,0.015979992118622874,13,3
ME2 BM3,1936-07-31 23:59:59.999999,1946-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131643422528,0.0002868768064571302,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,313.35686549042816,-614.7137309808563,-597.9887805241641,0.017768645458518823,0.00035954675766142695,0.02023489964391458,13,3
ME2 BM3,1937-07-31 23:59:59.999999,1947-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131667500815,0.0002868743983906653,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,320.4893399920405,-628.978679984081,-612.2537295273888,0.01674318491304626,0.00035954372794658353,0.021474034349726834,14,3
ME2 BM3,1938-07-31 23:59:59.999999,1948-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131668328781,0.0002868743156099704,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,321.1051887252514,-630.2103774505028,-613.4854269938106,0.016657463320511025,0.00035954361092009433,0.02158453565239873,14,3
ME2 BM3,1939-07-31 23:59:59.999999,1949-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131682320288,0.00028687291633086587,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,324.9680712906635,-637.936142581327,-621.2111921246347,0.016128181477190754,0.0003595417660280026,0.02229276540175864,14,3
ME2 BM3,1940-07-31 23:59:59.999999,1950-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131751203192,0.00028686602715025805,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,339.03332958914376,-666.0666591782875,-649.3417087215953,0.014345339132910058,0.00035953327188234405,0.025062723756563435,14,3
ME2 BM3,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.999713174750422,0.0002868663970774775,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,338.1384294978994,-664.2768589957988,-647.5519085391065,0.014452732206519782,0.0003595337291595163,0.024876523277538264,14,3
ME2 BM3,1942-07-31 23:59:59.999999,1952-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131824040832,0.00028685874244280843,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,351.0404717726749,-690.0809435453498,-673.3559930886576,0.012978995858125845,0.00035952416293614565,0.027700460564601844,14,3
ME2 BM3,1943-07-31 23:59:59.999999,1953-06-30 23:59:59.999999,120,half_normal,ff3,0.9997131932234912,0.0002868479219106322,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,366.59468649359457,-721.1893729871891,-704.4644225304969,0.011400768802410569,0.00035951057709769413,0.03153388892700636,14,3
ME2 BM3,1944-07-31 23:59:59.999999,1954-06-30 23:59:59.999999,120,half_normal,ff3,0.9997132085417835,0.0002868326020676109,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,383.7828818555186,-755.5657637110372,-738.840813254345,0.009879013373782271,0.00035949131034563003,0.03638939403601551,14,3
ME2 BM3,1945-07-31 23:59:59.999999,1955-06-30 23:59:59.999999,120,half_normal,ff3,0.9997132238191606,0.0002868173227740272,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,395.9441624235053,-779.8883248470106,-763.1633743903184,0.008926375470808545,0.0003594722170973453,0.04027079280643172,14,3
