portfolio,window_start,window_end,window_length,model_type,factor_model,AE,u_hat,convergence_status,message,log_likelihood,AIC,BIC,sigma_v,sigma_u,lambda,rank,quintile,sensitivity_window
ME5 BM2,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.9996437276592363,0.000356335848669417,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,386.53800615693785,-761.0760123138757,-744.3510618571835,0.009653122286783365,0.0004466012165303487,0.04626494964658385,15,2,120
ME5 BM2,1951-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,120,half_normal,ff3,0.9996437188812018,0.00035634462882716767,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,383.34587834477827,-754.6917566895565,-737.9668062328643,0.009913382031634228,0.00044661152771455085,0.045051378660621096,16,2,120
ME5 BM2,1961-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,120,half_normal,ff3,0.9996437212637583,0.0003563422455908236,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,384.17346903316616,-756.3469380663323,-739.6219876096401,0.009845389808337646,0.00044660889394801406,0.04536223579180174,16,2,120
ME5 BM2,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9996436326488941,0.00035643087755665145,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,337.7058528035942,-663.4117056071884,-646.6867551504962,0.014503648419458396,0.00044671989838779297,0.03080051897758803,16,2,120
ME5 BM2,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.9996436638679437,0.000356399654295711,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,364.53449281817177,-717.0689856363435,-700.3440351796513,0.011597167205507792,0.00044668086171406336,0.03851637678397214,16,2,120
ME5 BM2,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9996435588149309,0.00035650473558710566,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,325.9216146077566,-639.8432292155132,-623.118278758821,0.016001183498708216,0.00044681247222315803,0.027923714033979388,16,2,120
ME5 BM2,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9996435851844773,0.0003564783624878755,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,353.03968283007066,-694.0793656601413,-677.3544152034491,0.012763682750302518,0.0004467793530751923,0.03500395315486848,18,2,120
ME5 BM2,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.9996436611722418,0.0003564023663959508,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,399.1352536901592,-786.2705073803183,-769.5455569236261,0.008690315091453665,0.00044668401108820846,0.0514002088977754,19,2,120
ME5 BM3,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.9744517162000802,0.026044507119673373,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,288.17799726670495,-564.3559945334099,-547.6310440767177,0.01115582021300429,0.03311131948172489,2.968075753240194,18,2,120
ME5 BM3,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.9996447899277464,0.00035527318792663375,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,343.95343213508545,-675.9068642701709,-659.1819138134787,0.013766087421040489,0.00044527037567624044,0.03234545605134515,,,120
ME5 BM3,1951-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,120,half_normal,ff3,0.9999016695741556,9.833526067979776e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,345.6083291608421,-679.2166583216842,-662.491707864992,0.013582239491702165,0.0001232449898360013,0.009073981497034839,1,5,120
ME5 BM3,1961-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,120,half_normal,ff3,0.9999016694284175,9.83354064281894e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,342.18770282769566,-672.3754056553913,-655.6504551986991,0.013975877038575613,0.00012324514934195684,0.008818419695721485,1,5,120
ME5 BM3,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9999016686392148,9.833619566854962e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,299.3258328031458,-586.6516656062915,-569.9267151495993,0.019974629966414085,0.0001232461457638137,0.006170134113675362,1,5,120
ME5 BM3,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.9999016694045795,9.833543029697763e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360.9812865652242,-709.9625731304484,-693.2376226737562,0.011948673435139539,0.00012324518578718015,0.010314549682538952,1,5,120
ME5 BM3,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9999016681368585,9.833669807702067e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,303.55074155773184,-595.1014831154637,-578.3765326587715,0.019283022875645085,0.0001232467726948336,0.006391465357358322,1,5,120
ME5 BM3,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9999016689467598,9.833588815164743e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,354.9862036967133,-697.9724073934266,-681.2474569367344,0.01256080080875123,0.00012324575935539125,0.009811934862427303,1,5,120
ME5 BM3,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.9999016691006984,9.833573420767876e-05,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360.69274416601866,-709.3854883320373,-692.6605378753451,0.011977467750273184,0.00012324556628050002,0.010289784856877532,1,5,120
ME5 BM4,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.9717223877816737,0.028814701149087973,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,243.62600321290194,-475.25200642580387,-458.5270559691116,0.02333097416592693,0.03648682181425015,1.563879054288968,19,1,120
ME5 BM4,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.9993762202195832,0.0006239745668066985,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,354.47535852700366,-696.9507170540073,-680.2257665973151,0.012605214217352233,0.0007820397456087214,0.06204097226147668,,,120
ME5 BM4,1951-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,120,half_normal,ff3,0.9950677506446756,0.004945084485479098,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,354.06019467415126,-696.1203893483025,-679.3954388916103,0.012094793187016784,0.006197951590158474,0.5124479182340792,21,1,120
ME5 BM4,1961-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,120,half_normal,ff3,0.9995841516268352,0.0004159348939322831,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,357.04234619483486,-702.0846923896697,-685.3597419329775,0.0123465428273164,0.0005212974864867194,0.04222214216382601,,,120
ME5 BM4,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9904984735152986,0.009553239671239798,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,331.6819131302875,-651.363826260575,-634.6388758038828,0.013449660741371272,0.011979248215992626,0.890672891037642,22,1,120
ME5 BM4,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.9998288571260571,0.00017115752158527707,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,364.2193040630834,-716.4386081261669,-699.7136576694746,0.011630260353640724,0.0002145143801319743,0.018444503700626353,,,120
ME5 BM4,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9999113083511365,8.86955822392557e-05,False,STOP: TOTAL NO. OF ITERATIONS REACHED LIMIT,325.30208392908014,-638.6041678581603,-621.879217401468,0.01608597207732857,0.0001111634281318812,0.006910581940432059,,,120
ME5 BM4,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9851114727923459,0.01503465730067942,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,321.6541256116601,-631.3082512233202,-614.583300766628,0.0122193788668397,0.018982036940283754,1.5534371384290404,25,1,120
ME5 BM4,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.9998255883996358,0.00017442681285140398,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,358.88829026375026,-705.7765805275005,-689.0516300708083,0.012157074653600738,0.00021861155237244852,0.017982249727133092,11,3,120
SMALL HiBM,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.9997734424927001,0.00022658317554961262,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,204.5399863466798,-397.0799726933596,-380.3550222366673,0.04400573974527155,0.0002839799097941711,0.00645324704090868,8,4,120
SMALL HiBM,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.9997734433326778,0.00022658233623881624,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,299.6248519954287,-587.2497039908574,-570.5247535341651,0.0199237241094422,0.000283978852129248,0.014253301770760092,11,3,120
SMALL HiBM,1951-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,120,half_normal,ff3,0.999773451467975,0.00022657420178827018,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,375.45710781968677,-738.9142156393735,-722.1892651826813,0.010589659897110183,0.00028396878062279503,0.02681566578925612,12,3,120
SMALL HiBM,1961-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,120,half_normal,ff3,0.9997734506615005,0.00022657500844532895,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,374.3546369191221,-736.7092738382441,-719.9843233815519,0.01068740136961903,0.00028396963985764296,0.026570503907982778,12,3,120
SMALL HiBM,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9997734445617152,0.0002265811087989964,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,360.37232164522766,-708.7446432904553,-692.0196928337631,0.012008086073224376,0.00028397736604086107,0.023648844979057376,12,3,120
SMALL HiBM,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.9997734461092799,0.00022657956111913908,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,364.5444188332035,-717.088837666407,-700.3638872097148,0.011598058745885407,0.0002839753723976667,0.024484733059177803,12,3,120
SMALL HiBM,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9997734327081526,0.0002265929636564918,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,322.1010935300068,-632.2021870600136,-615.4772366033213,0.016520259816858708,0.00028399218797538515,0.01719054004741347,12,3,120
SMALL HiBM,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9997734388722829,0.00022658679899147303,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,348.46747301477166,-684.9349460295433,-668.2099955728511,0.013261149106261251,0.00028398447362664705,0.021414771174887385,14,3,120
SMALL HiBM,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.999773431787975,0.00022659388283670126,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,234.34414400676718,-456.68828801353436,-439.9633375568421,0.03432717846599144,0.0002839933334687045,0.008273133597334888,15,3,120
SMALL LoBM,1931-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,120,half_normal,ff3,0.9993915395669604,0.0006086456210088943,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,44.25676670244504,-76.51353340489008,-59.788582948197806,0.16733780717712202,0.0007628241611233953,0.004558588247280957,15,2,120
SMALL LoBM,1941-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,120,half_normal,ff3,0.999391556659131,0.0006086285273987386,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,194.7754389620996,-377.5508779241992,-360.8259274675069,0.047733888799317566,0.0007628027723107445,0.015980319045819077,18,1,120
SMALL LoBM,1951-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,120,half_normal,ff3,0.9993915620257814,0.000608623160005001,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,208.86916751416683,-405.73833502833367,-389.0133845716414,0.04244414179081559,0.000762796117508305,0.01797176442552939,19,1,120
SMALL LoBM,1961-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,120,half_normal,ff3,0.999391593063923,0.000608592130141769,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,279.48366515204344,-546.9673303040869,-530.2423798473947,0.023561131597257187,0.0007627577679677822,0.03237356256931975,20,1,120
SMALL LoBM,1971-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,120,half_normal,ff3,0.9993916862259539,0.000608498947641446,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,318.37784316630376,-624.7556863326075,-608.0307358759153,0.017035650095989462,0.0007626413326800762,0.0447673747924429,20,1,120
SMALL LoBM,1981-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,120,half_normal,ff3,0.999391667951559,0.0006085172276073927,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,313.40807378116483,-614.8161475623297,-598.0911971056374,0.017756420295310636,0.0007626638763361555,0.04295144312041152,20,1,120
SMALL LoBM,1991-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,120,half_normal,ff3,0.9993915497265727,0.0006086354814705658,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,256.6118436248219,-501.22368724964383,-484.49873679295155,0.02850965863596994,0.0007628121062820141,0.026756269376006933,21,1,120
SMALL LoBM,2001-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,120,half_normal,ff3,0.9993915736074271,0.0006086115960432472,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,274.73423719174355,-537.4684743834871,-520.7435239267949,0.024512612611235746,0.00076278158174569,0.031117922591248265,23,1,120
SMALL LoBM,2011-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,120,half_normal,ff3,0.9993915591735925,0.000608626036789596,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,271.5902756736212,-531.1805513472424,-514.4556008905502,0.025163678398210012,0.0007627998106550033,0.03031352565327906,24,1,120
BIG HiBM,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9996399820301144,0.00036008279253224216,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,232.7179275436543,-453.4358550873086,-434.27811398196735,0.0664163803577575,0.00045129688200730976,0.006794963525208098,12,3,180
BIG HiBM,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9996399869874192,0.0003600778369797994,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,404.13981952412496,-796.2796390482499,-777.1218979429086,0.02562425558572752,0.00045129066263261135,0.017611854561893153,14,2,180
BIG HiBM,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9996400078837777,0.0003600569405285453,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,495.90881278366214,-979.8176255673243,-960.659884461983,0.015388360288954713,0.000451264417919185,0.02932504889706076,16,2,180
BIG HiBM,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9996400030279822,0.00036006179729968754,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,489.5978616426953,-967.1957232853906,-948.0379821800493,0.015937611892841038,0.00045127049022728496,0.028314812360940324,16,2,180
BIG HiBM,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9996399665746376,0.0003600982584966357,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,429.9792346786426,-847.9584693572853,-828.800728251944,0.022197260283328777,0.0004513162492037968,0.020332069969137466,16,2,180
BIG HiBM,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9996399883696679,0.00036007646168070563,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,496.2636374660665,-980.527274932133,-961.3695338267917,0.015357938142940862,0.0004512889461388735,0.029384735238454154,16,2,180
BIG HiBM,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.9996399612400994,0.00036010359628292957,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,449.126211449391,-886.252422898782,-867.0946817934407,0.01995695944494982,0.0004513229454246499,0.022614814980688795,17,2,180
BIG HiBM,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9996399415117853,0.00036012332746407995,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,361.6962462074502,-711.3924924149004,-692.2347513095591,0.03243935735957894,0.0004513476313090846,0.013913581157174412,20,2,180
BIG HiBM,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9996399505282573,0.00036011431003622903,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,418.8798744472675,-825.759748894535,-806.6020077891937,0.023610348097914867,0.0004513363551392215,0.01911603985114819,20,2,180
BIG LoBM,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.999884454545699,0.00011555213039301234,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,541.1093692962315,-1070.218738592463,-1051.0609974871218,0.01197310551098552,0.00014482316320506833,0.012095705919587087,1,5,180
BIG LoBM,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9998844578824914,0.00011554879354904864,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,628.6525338775623,-1245.3050677551246,-1226.1473266497833,0.0073614201030346195,0.0001448189723295594,0.019672694983113415,1,5,180
BIG LoBM,1946-07-31 23:59:59.999999,1961-06-30 23:59:59.999999,180,half_normal,ff3,0.9998844593884381,0.00011554728753449983,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,644.9260960792022,-1277.8521921584045,-1258.6944510530632,0.006724854318908941,0.0001448170501468955,0.02153460034661257,1,5,180
BIG LoBM,1956-07-31 23:59:59.999999,1971-06-30 23:59:59.999999,180,half_normal,ff3,0.9998844538351039,0.0001155528411928466,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,583.7160346762391,-1155.4320693524783,-1136.274328247137,0.009448988801572767,0.0001448240131207757,0.015326932454049477,1,5,180
BIG LoBM,1966-07-31 23:59:59.999999,1981-06-30 23:59:59.999999,180,half_normal,ff3,0.9998844509657147,0.00011555571075044579,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,520.6061687334899,-1029.2123374669798,-1010.0545963616385,0.013417294745403574,0.00014482761137906496,0.010794099267192386,1,5,180
BIG LoBM,1976-07-31 23:59:59.999999,1991-06-30 23:59:59.999999,180,half_normal,ff3,0.9998844515217462,0.00011555515469203505,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,539.3462588006216,-1066.6925176012433,-1047.534776495902,0.012090776650679081,0.00014482691126382023,0.011978296799956684,1,5,180
BIG LoBM,1986-07-31 23:59:59.999999,2001-06-30 23:59:59.999999,180,half_normal,ff3,0.999884451963934,0.00011555471248226587,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,551.5832931304485,-1091.166586260897,-1072.0088451555557,0.011295805156520953,0.00014482635213628893,0.012821250909474315,1,5,180
BIG LoBM,1996-07-31 23:59:59.999999,2011-06-30 23:59:59.999999,180,half_normal,ff3,0.9998844542326667,0.0001155524436693717,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,604.3590143464223,-1196.7180286928447,-1177.5602875875034,0.008425044612778935,0.00014482350608402387,0.017189642635762253,1,5,180
BIG LoBM,2006-07-31 23:59:59.999999,2021-06-30 23:59:59.999999,180,half_normal,ff3,0.9998844556553476,0.00011555102091849558,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,623.3722642694086,-1234.7445285388171,-1215.5867874334758,0.007580460365993467,0.0001448217355767117,0.019104609559914495,1,5,180
ME1 BM2,1926-07-31 23:59:59.999999,1941-06-30 23:59:59.999999,180,half_normal,ff3,0.9995398415781349,0.0004602643282847133,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,191.24765375873628,-370.49530751747255,-351.3375664121313,0.08362292766140696,0.0005768558079390286,0.0068982972023503425,15,2,180
ME1 BM2,1936-07-31 23:59:59.999999,1951-06-30 23:59:59.999999,180,half_normal,ff3,0.9995398483897816,0.0004602575159293807,True,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH,299.49708084238875,-586.9941616847775,-567.8364205794362,0.045828531640627744,0.0005768472171896551,0.01258707614097482,17,1,180
